"pollster","pollster_rating_name","sample_size","candidate_name","pct"
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",486,"Donald Trump",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",522,"Donald Trump",43
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",553,"Donald Trump",44
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",509,"Joe Biden",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",509,"Donald Trump",43
"Slingshot Strategies","Slingshot Strategies",1059,"Joe Biden",56
"TIPP","TIPP Insights",1264,"Joe Biden",42
"TIPP","TIPP Insights",1264,"Donald Trump",40
"Data for Progress","Data for Progress",1240,"Joe Biden",47
"Data for Progress","Data for Progress",1240,"Donald Trump",46
"Data for Progress","Data for Progress",1240,"Joe Biden",40
"Data for Progress","Data for Progress",1240,"Donald Trump",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1133,"Joe Biden",41
"Redfield & Wilton Strategies","Redfield & Wilton Strategies",1133,"Donald Trump",43
"co/efficient","co/efficient",1755,"Donald Trump",43
"McLaughlin","McLaughlin & Associates",800,"Joe Biden",40
"McLaughlin","McLaughlin & Associates",800,"Joe Biden",42
"McLaughlin","McLaughlin & Associates",800,"Donald Trump",41
"McLaughlin","McLaughlin & Associates",800,"Joe Biden",48
"McLaughlin","McLaughlin & Associates",800,"Donald Trump",44
"McLaughlin","McLaughlin & Associates",600,"Joe Biden",40
"McLaughlin","McLaughlin & Associates",600,"Donald Trump",40
"McLaughlin","McLaughlin & Associates",600,"Joe Biden",41
"McLaughlin","McLaughlin & Associates",600,"Donald Trump",46
"McLaughlin","McLaughlin & Associates",600,"Joe Biden",46
"McLaughlin","McLaughlin & Associates",600,"Donald Trump",49
"Kaiser Family Foundation","KFF",1243,"Joe Biden",46
"Kaiser Family Foundation","KFF",1243,"Donald Trump",45
"Ipsos","Ipsos",856,"Joe Biden",40
"YouGov","YouGov",1479,"Joe Biden",43
"YouGov","YouGov",1479,"Donald Trump",44
"Ipsos","Ipsos",2260,"Donald Trump",40
"Ipsos","Ipsos",1000,"Joe Biden",49
"Fabrizio/Impact","Fabrizio Lee & Associates/Impact Research",600,"Joe Biden",41
"ActiVote","ActiVote",953,"Joe Biden",47.3
"ActiVote","ActiVote",953,"Donald Trump",52.7
"ActiVote","ActiVote",1025,"Joe Biden",41.2
"ActiVote","ActiVote",1025,"Donald Trump",44.4
"Digital Research","Digital Research",609,"Joe Biden",40
"Digital Research","Digital Research",609,"Donald Trump",41
"Digital Research","Digital Research",609,"Joe Biden",41
"Digital Research","Digital Research",609,"Donald Trump",42
"Digital Research","Digital Research",609,"Joe Biden",42
"Digital Research","Digital Research",609,"Donald Trump",43
"Digital Research","Digital Research",609,"Joe Biden",51
"Digital Research","Digital Research",609,"Donald Trump",49
"Emerson","Emerson College",1000,"Joe Biden",40.2
"Emerson","Emerson College",1000,"Donald Trump",43.6
"Emerson","Emerson College",1000,"Joe Biden",49.2
"Emerson","Emerson College",1000,"Donald Trump",50.8
"Emerson","Emerson College",1000,"Joe Biden",48.8
"Emerson","Emerson College",1000,"Donald Trump",51.2
"Emerson","Emerson College",1000,"Joe Biden",40.8
"Emerson","Emerson College",1000,"Joe Biden",47.9
"Emerson","Emerson College",1000,"Donald Trump",52.1
"Emerson","Emerson College",1000,"Donald Trump",43.2
"Emerson","Emerson College",1000,"Joe Biden",48.1
"Emerson","Emerson College",1000,"Donald Trump",51.9
"Emerson","Emerson College",1000,"Donald Trump",46.3
"Emerson","Emerson College",1000,"Joe Biden",48.4
"Emerson","Emerson College",1000,"Donald Trump",51.6
"Emerson","Emerson College",1000,"Joe Biden",40.4
"Emerson","Emerson College",1000,"Donald Trump",44.7
"Morning Consult","Morning Consult",10109,"Joe Biden",43
"Morning Consult","Morning Consult",10109,"Donald Trump",43
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",1046,"Joe Biden",44.3
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",1046,"Donald Trump",43.7
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",851,"Joe Biden",46.8
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",851,"Donald Trump",45.6
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",1046,"Joe Biden",40.2
"Florida Atlantic University/Mainstreet Research","Florida Atlantic University PolCom Lab/Mainstreet Research",851,"Joe Biden",43.7
"Leger","Leger",887,"Joe Biden",42
"Leger","Leger",887,"Donald Trump",43
"Leger","Leger",887,"Donald Trump",41
"Fabrizio/Impact","Fabrizio Lee & Associates/Impact Research",500,"Joe Biden",43
"Fabrizio/Impact","Fabrizio Lee & Associates/Impact Research",500,"Donald Trump",42
"Meeting Street Insights","Meeting Street Insights",500,"Donald Trump",40
"Faucheux Strategies","Faucheux Strategies",800,"Donald Trump",52
"Faucheux Strategies","Faucheux Strategies",800,"Donald Trump",48
"HarrisX/Harris Poll","Harris Insights & Analytics",1961,"Joe Biden",48
"HarrisX/Harris Poll","Harris Insights & Analytics",1961,"Donald Trump",52
"HarrisX/Harris Poll","Harris Insights & Analytics",1961,"Joe Biden",41
"HarrisX/Harris Poll","Harris Insights & Analytics",1961,"Donald Trump",45
"HarrisX/Harris Poll","Harris Insights & Analytics",1961,"Donald Trump",46
"PPP","Public Policy Polling",737,"Donald Trump",57
"PPP","Public Policy Polling",1000,"Joe Biden",43
"PPP","Public Policy Polling",1000,"Donald Trump",46
"Marist","Marist College",1109,"Joe Biden",50
"Marist","Marist College",1109,"Donald Trump",48
"Marist","Marist College",1109,"Joe Biden",42
"Marist","Marist College",1109,"Donald Trump",42
"YouGov","YouGov",1288,"Joe Biden",49
"YouGov","YouGov",1288,"Donald Trump",50
"YouGov","YouGov",1262,"Joe Biden",51
"YouGov","YouGov",1262,"Donald Trump",49
"YouGov","YouGov",1262,"Joe Biden",45
"YouGov","YouGov",1262,"Donald Trump",43
"YouGov","YouGov",1226,"Joe Biden",49
"YouGov","YouGov",1226,"Donald Trump",50
"YouGov","YouGov",1226,"Joe Biden",44
"YouGov","YouGov",1226,"Donald Trump",48
"Muhlenberg","Muhlenberg College Institute of Public Opinion",417,"Joe Biden",41
"Muhlenberg","Muhlenberg College Institute of Public Opinion",417,"Donald Trump",44
"YouGov","YouGov",1470,"Joe Biden",43
"YouGov","YouGov",1470,"Donald Trump",43
"CNN/SSRS","CNN",967,"Joe Biden",43
"CNN/SSRS","CNN",967,"Donald Trump",49
"CNN/SSRS","CNN",967,"Donald Trump",42
"Bullfinch","The Bullfinch Group",250,"Donald Trump",55
"Bullfinch","The Bullfinch Group",250,"Donald Trump",49
"Bullfinch","The Bullfinch Group",250,"Joe Biden",59
"Bullfinch","The Bullfinch Group",250,"Joe Biden",48
"Bullfinch","The Bullfinch Group",250,"Joe Biden",57
"Bullfinch","The Bullfinch Group",250,"Joe Biden",42
"Bullfinch","The Bullfinch Group",250,"Joe Biden",52
"Bullfinch","The Bullfinch Group",250,"Donald Trump",40
"Bullfinch","The Bullfinch Group",250,"Joe Biden",40
"Bullfinch","The Bullfinch Group",250,"Joe Biden",45
"Bullfinch","The Bullfinch Group",250,"Donald Trump",46
"SurveyUSA","SurveyUSA",1109,"Joe Biden",44
"SurveyUSA","SurveyUSA",1109,"Donald Trump",44
"SurveyUSA","SurveyUSA",1109,"Donald Trump",46
"SurveyUSA","SurveyUSA",1109,"Donald Trump",45
"SurveyUSA","SurveyUSA",1109,"Michelle Obama",44
"Quinnipiac","Quinnipiac University",1429,"Joe Biden",46
"Quinnipiac","Quinnipiac University",1429,"Donald Trump",46
"YouGov","YouGov",1200,"Donald Trump",45
"YouGov","YouGov",1200,"Joe Biden",40
"YouGov","YouGov",1200,"Donald Trump",48
"Kaplan Strategies","Kaplan Strategies",874,"Joe Biden",43
"Kaplan Strategies","Kaplan Strategies",874,"Donald Trump",47
"Kaplan Strategies","Kaplan Strategies",804,"Donald Trump",51
"Kaplan Strategies","Kaplan Strategies",802,"Joe Biden",41
"Kaplan Strategies","Kaplan Strategies",802,"Donald Trump",46
"Kaplan Strategies","Kaplan Strategies",802,"Donald Trump",48
"Morning Consult","Morning Consult",9791,"Joe Biden",44
"Morning Consult","Morning Consult",9791,"Donald Trump",43
"John Zogby Strategies","John Zogby Strategies",513,"Robert F. Kennedy",56
"John Zogby Strategies","John Zogby Strategies",513,"Donald Trump",55.6
"John Zogby Strategies","John Zogby Strategies",248,"Robert F. Kennedy",50.1
"John Zogby Strategies","John Zogby Strategies",248,"Donald Trump",47.6
"John Zogby Strategies","John Zogby Strategies",248,"Robert F. Kennedy",41.3
"John Zogby Strategies","John Zogby Strategies",630,"Robert F. Kennedy",52.2
"John Zogby Strategies","John Zogby Strategies",630,"Donald Trump",45.5
"John Zogby Strategies","John Zogby Strategies",385,"Robert F. Kennedy",53.1
"John Zogby Strategies","John Zogby Strategies",385,"Donald Trump",44.3
"John Zogby Strategies","John Zogby Strategies",385,"Robert F. Kennedy",41.6
"John Zogby Strategies","John Zogby Strategies",740,"Joe Biden",51.3
"John Zogby Strategies","John Zogby Strategies",740,"Robert F. Kennedy",40.1
"John Zogby Strategies","John Zogby Strategies",740,"Robert F. Kennedy",47.3
"John Zogby Strategies","John Zogby Strategies",529,"Joe Biden",42.1
"John Zogby Strategies","John Zogby Strategies",529,"Robert F. Kennedy",47.9
"John Zogby Strategies","John Zogby Strategies",529,"Robert F. Kennedy",47
"John Zogby Strategies","John Zogby Strategies",411,"Joe Biden",49.1
"John Zogby Strategies","John Zogby Strategies",411,"Robert F. Kennedy",40.8
"John Zogby Strategies","John Zogby Strategies",411,"Robert F. Kennedy",49.7
"John Zogby Strategies","John Zogby Strategies",310,"Joe Biden",46
"John Zogby Strategies","John Zogby Strategies",310,"Robert F. Kennedy",42.3
"John Zogby Strategies","John Zogby Strategies",749,"Joe Biden",40.1
"John Zogby Strategies","John Zogby Strategies",749,"Robert F. Kennedy",47.4
"John Zogby Strategies","John Zogby Strategies",749,"Donald Trump",47.8
"John Zogby Strategies","John Zogby Strategies",635,"Joe Biden",41
"John Zogby Strategies","John Zogby Strategies",635,"Robert F. Kennedy",45.4
"John Zogby Strategies","John Zogby Strategies",635,"Donald Trump",42.7
"John Zogby Strategies","John Zogby Strategies",635,"Robert F. Kennedy",43.2
"John Zogby Strategies","John Zogby Strategies",301,"Joe Biden",41.5
"John Zogby Strategies","John Zogby Strategies",301,"Robert F. Kennedy",47.5
"John Zogby Strategies","John Zogby Strategies",301,"Robert F. Kennedy",49.6
"John Zogby Strategies","John Zogby Strategies",309,"Robert F. Kennedy",59.9
"John Zogby Strategies","John Zogby Strategies",309,"Donald Trump",53.8
"John Zogby Strategies","John Zogby Strategies",643,"Joe Biden",45.6
"John Zogby Strategies","John Zogby Strategies",643,"Robert F. Kennedy",43
"John Zogby Strategies","John Zogby Strategies",643,"Robert F. Kennedy",47.7
"John Zogby Strategies","John Zogby Strategies",418,"Robert F. Kennedy",48
"John Zogby Strategies","John Zogby Strategies",418,"Donald Trump",44.6
"John Zogby Strategies","John Zogby Strategies",418,"Robert F. Kennedy",42.2
"John Zogby Strategies","John Zogby Strategies",405,"Robert F. Kennedy",49.8
"John Zogby Strategies","John Zogby Strategies",405,"Robert F. Kennedy",44.8
"John Zogby Strategies","John Zogby Strategies",410,"Robert F. Kennedy",50.7
"John Zogby Strategies","John Zogby Strategies",410,"Donald Trump",43.8
"John Zogby Strategies","John Zogby Strategies",410,"Robert F. Kennedy",42.2
"John Zogby Strategies","John Zogby Strategies",402,"Donald Trump",51.5
"John Zogby Strategies","John Zogby Strategies",501,"Robert F. Kennedy",51.2
"John Zogby Strategies","John Zogby Strategies",501,"Donald Trump",51.2
"John Zogby Strategies","John Zogby Strategies",350,"Robert F. Kennedy",53.1
"John Zogby Strategies","John Zogby Strategies",350,"Robert F. Kennedy",42.9
"John Zogby Strategies","John Zogby Strategies",530,"Joe Biden",53.4
"John Zogby Strategies","John Zogby Strategies",530,"Robert F. Kennedy",45.1
"John Zogby Strategies","John Zogby Strategies",534,"Joe Biden",47.9
"John Zogby Strategies","John Zogby Strategies",534,"Robert F. Kennedy",42
"John Zogby Strategies","John Zogby Strategies",534,"Robert F. Kennedy",45.9
"John Zogby Strategies","John Zogby Strategies",640,"Joe Biden",44.6
"John Zogby Strategies","John Zogby Strategies",640,"Robert F. Kennedy",44.3
"John Zogby Strategies","John Zogby Strategies",640,"Donald Trump",41.1
"John Zogby Strategies","John Zogby Strategies",640,"Robert F. Kennedy",42.4
"John Zogby Strategies","John Zogby Strategies",417,"Robert F. Kennedy",46.1
"John Zogby Strategies","John Zogby Strategies",417,"Robert F. Kennedy",47.3
"John Zogby Strategies","John Zogby Strategies",423,"Robert F. Kennedy",51.7
"John Zogby Strategies","John Zogby Strategies",423,"Donald Trump",50
"John Zogby Strategies","John Zogby Strategies",509,"Robert F. Kennedy",51.7
"John Zogby Strategies","John Zogby Strategies",509,"Donald Trump",45
"John Zogby Strategies","John Zogby Strategies",509,"Robert F. Kennedy",41.9
"John Zogby Strategies","John Zogby Strategies",301,"Robert F. Kennedy",57.9
"John Zogby Strategies","John Zogby Strategies",301,"Donald Trump",50
"John Zogby Strategies","John Zogby Strategies",307,"Robert F. Kennedy",49.9
"John Zogby Strategies","John Zogby Strategies",307,"Donald Trump",46.6
"John Zogby Strategies","John Zogby Strategies",517,"Robert F. Kennedy",50.9
"John Zogby Strategies","John Zogby Strategies",517,"Donald Trump",46.3
"John Zogby Strategies","John Zogby Strategies",515,"Joe Biden",41.4
"John Zogby Strategies","John Zogby Strategies",515,"Robert F. Kennedy",47.1
"John Zogby Strategies","John Zogby Strategies",515,"Robert F. Kennedy",44.5
"John Zogby Strategies","John Zogby Strategies",530,"Joe Biden",48.1
"John Zogby Strategies","John Zogby Strategies",530,"Robert F. Kennedy",40.7
"John Zogby Strategies","John Zogby Strategies",530,"Robert F. Kennedy",42.1
"John Zogby Strategies","John Zogby Strategies",505,"Joe Biden",41.2
"John Zogby Strategies","John Zogby Strategies",505,"Robert F. Kennedy",46.3
"John Zogby Strategies","John Zogby Strategies",505,"Robert F. Kennedy",46
"John Zogby Strategies","John Zogby Strategies",749,"Joe Biden",43.9
"John Zogby Strategies","John Zogby Strategies",749,"Robert F. Kennedy",44
"John Zogby Strategies","John Zogby Strategies",749,"Robert F. Kennedy",44.5
"John Zogby Strategies","John Zogby Strategies",641,"Joe Biden",40.1
"John Zogby Strategies","John Zogby Strategies",641,"Robert F. Kennedy",49.7
"John Zogby Strategies","John Zogby Strategies",641,"Donald Trump",44.6
"John Zogby Strategies","John Zogby Strategies",300,"Robert F. Kennedy",57.9
"John Zogby Strategies","John Zogby Strategies",300,"Donald Trump",51.2
"John Zogby Strategies","John Zogby Strategies",643,"Robert F. Kennedy",55.2
"John Zogby Strategies","John Zogby Strategies",643,"Donald Trump",47
"John Zogby Strategies","John Zogby Strategies",391,"Robert F. Kennedy",50.4
"John Zogby Strategies","John Zogby Strategies",391,"Donald Trump",46.4
"John Zogby Strategies","John Zogby Strategies",391,"Robert F. Kennedy",43
"John Zogby Strategies","John Zogby Strategies",419,"Robert F. Kennedy",48.9
"John Zogby Strategies","John Zogby Strategies",419,"Robert F. Kennedy",42.1
"John Zogby Strategies","John Zogby Strategies",628,"Joe Biden",46.6
"John Zogby Strategies","John Zogby Strategies",628,"Robert F. Kennedy",42.3
"John Zogby Strategies","John Zogby Strategies",628,"Donald Trump",41.1
"John Zogby Strategies","John Zogby Strategies",628,"Robert F. Kennedy",40.2
"John Zogby Strategies","John Zogby Strategies",398,"Robert F. Kennedy",47.8
"John Zogby Strategies","John Zogby Strategies",398,"Robert F. Kennedy",45.8
"John Zogby Strategies","John Zogby Strategies",501,"Robert F. Kennedy",49.8
"John Zogby Strategies","John Zogby Strategies",501,"Donald Trump",47
"John Zogby Strategies","John Zogby Strategies",303,"Robert F. Kennedy",53.3
"John Zogby Strategies","John Zogby Strategies",303,"Donald Trump",50.6
"John Zogby Strategies","John Zogby Strategies",510,"Robert F. Kennedy",55.4
"John Zogby Strategies","John Zogby Strategies",510,"Donald Trump",52.3
"John Zogby Strategies","John Zogby Strategies",743,"Robert F. Kennedy",52.9
"John Zogby Strategies","John Zogby Strategies",743,"Donald Trump",44.6
"John Zogby Strategies","John Zogby Strategies",743,"Robert F. Kennedy",40.3
"John Zogby Strategies","John Zogby Strategies",414,"Robert F. Kennedy",54.2
"John Zogby Strategies","John Zogby Strategies",414,"Robert F. Kennedy",43.9
"John Zogby Strategies","John Zogby Strategies",272,"Joe Biden",46.9
"John Zogby Strategies","John Zogby Strategies",272,"Robert F. Kennedy",42.2
"John Zogby Strategies","John Zogby Strategies",272,"Robert F. Kennedy",51.5
"John Zogby Strategies","John Zogby Strategies",586,"Joe Biden",41.8
"John Zogby Strategies","John Zogby Strategies",586,"Robert F. Kennedy",46.6
"John Zogby Strategies","John Zogby Strategies",586,"Donald Trump",40.7
